Date,game_id,game_pk,pitcher_name,retroID_pitcher,fangraphsID_pitcher,mlbID_pitcher,brefID_pitcher,fgTeam_pitcher,mlbTeam_pitcher,fgTeam_batter,mlbTeam_batter,GS,W,L,SV,HLD,IP,TBF,H,R,ER,HR,BB,SO,BABIP,ERA,FIP,xFIP,Hper9,HRper9,Kper9,BBper9,Innings,Year,balls,strikes,cluster,classified
6/2/2018,NYN201806020,530271,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,CHC,CHC,1,0,0,0,0,7,30,7,1,1,0,2,13,0.467,1.29,0.3,1.25,9,0,16.71,2.57,7,2018,30,86,1,Good Start
6/3/2018,NYN201806030,530286,Jon Lester,lestj001,4930,452657,lestejo01,CHC,CHC,NYM,NYM,1,1,0,0,0,7,27,2,0,0,0,3,7,0.125,0,2.88,4.29,2.57,0,9,3.86,7,2018,43,64,1,Good Start
6/6/2018,NYN201806060,530320,Dylan Bundy,bundd001,12917,605164,bundydy01,BAL,BAL,NYM,NYM,1,1,0,0,0,7,27,3,0,0,0,3,5,0.158,0,3.02,4.91,3.86,0,6.43,3.86,7,2018,34,62,1,Good Start
6/8/2018,NYN201806080,530352,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,NYY,NYY,1,0,1,0,0,8,29,4,3,2,1,2,8,0.167,2.25,3.54,2.74,4.5,1.12,9,2.25,8,2018,37,64,1,Good Start
6/22/2018,NYN201806220,530533,Zach Wheeler,wheez001,10310,554430,wheelza01,NYM,NYM,LAD,LAD,1,0,1,0,0,7,28,5,4,4,1,3,7,0.235,5.14,4.3,4.33,6.43,1.29,9,3.86,7,2018,43,71,1,Good Start
6/23/2018,NYN201806230,530548,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,LAD,LAD,1,0,1,0,0,6,27,5,3,3,1,3,6,0.235,4.5,4.83,4.86,7.5,1.5,9,4.5,6,2018,42,70,2,Bad Start
6/26/2018,NYN201806260,530594,Steven Matz,matzs001,13361,571927,matzst01,NYM,NYM,PIT,PIT,1,0,0,0,0,7,27,6,3,3,1,0,7,0.278,3.86,3.45,2.3,7.71,1.29,9,0,7,2018,35,75,1,Good Start
7/6/2018,NYN201807060,530729,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,TBR,TB,1,0,0,0,0,8,29,4,1,1,1,1,8,0.167,1.13,3.54,3.36,4.5,1.12,9,1.12,8,2018,32,73,1,Good Start
7/7/2018,NYN201807070,530744,Steven Matz,matzs001,13361,571927,matzst01,NYM,NYM,TBR,TB,1,0,1,0,0,6.1,28,5,1,1,0,3,5,0.263,1.42,3.48,4.78,7.11,0,7.11,4.26,6.33,2018,45,65,1,Good Start
7/7/2018,NYN201807070,530744,Blake Snell,snelb001,13543,605483,snellbl01,TBR,TB,NYM,NYM,1,1,0,0,0,7.1,28,6,0,0,0,3,9,0.375,0,1.93,2.38,7.36,0,11.05,3.68,7.33,2018,42,70,1,Good Start
7/11/2018,NYN201807110,530796,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,PHI,PHI,1,0,0,0,0,8,30,5,0,0,0,1,7,0.227,0,1.79,3.44,5.62,0,7.88,1.12,8,2018,38,75,1,Good Start
7/12/2018,NYN201807120,530810,Steven Matz,matzs001,13361,571927,matzst01,NYM,NYM,WSN,WSH,1,0,1,0,0,6.1,29,8,3,3,2,2,4,0.286,4.26,6.95,4.93,11.37,2.84,5.68,2.84,6.33,2018,36,64,2,Bad Start
7/12/2018,NYN201807120,530810,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,NYM,NYM,1,1,0,0,0,7,27,5,3,3,2,2,5,0.167,3.86,6.3,5.66,6.43,2.57,6.43,2.57,7,2018,28,73,1,Good Start
7/14/2018,NYN201807140,530840,Zach Wheeler,wheez001,10310,554430,wheelza01,NYM,NYM,WSN,WSH,1,1,0,0,0,7.2,32,8,4,4,1,2,7,0.318,4.7,3.81,3.41,9.39,1.17,8.22,2.35,7.67,2018,32,81,1,Good Start
7/23/2018,NYN201807230,530913,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,SDP,SD,1,0,1,0,0,8,31,5,3,2,0,2,10,0.263,2.25,1.41,3.27,5.62,0,11.25,2.25,8,2018,30,83,1,Good Start
8/3/2018,NYN201808030,531049,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,ATL,ATL,1,0,1,0,0,8,30,6,2,2,1,1,9,0.263,2.25,2.91,2.94,6.75,1.12,10.12,1.12,8,2018,29,71,1,Good Start
8/6/2018,NYN201808060,531095,Noah Syndergaard,syndn001,11762,592789,syndeno01,NYM,NYM,CIN,CIN,1,1,0,0,0,6.1,28,6,4,4,0,1,6,0.316,5.68,2.69,3.73,8.53,0,8.53,1.42,6.33,2018,33,63,2,Bad Start
8/20/2018,NYN201808200,531285,Zach Wheeler,wheez001,10310,554430,wheelza01,NYM,NYM,SFG,SF,1,0,0,0,0,7,27,5,1,1,0,1,10,0.313,1.29,0.73,1.91,6.43,0,12.86,1.29,7,2018,32,81,1,Good Start
8/22/2018,NYN201808220,531315,Casey Kelly,kellc001,9174,543391,kellyca01,SFG,SF,NYM,NYM,1,0,1,0,0,6,27,7,4,2,2,0,4,0.238,3,6.16,4.86,10.5,3,6,0,6,2018,27,62,2,Bad Start
8/23/2018,NYN201808230,531326,Madison Bumgarner,bumgm001,5524,518516,bumgama01,SFG,SF,NYM,NYM,1,1,0,0,0,8,29,5,1,1,1,0,8,0.211,1.13,3.16,2.98,5.62,1.12,9,0,8,2018,38,71,1,Good Start
8/24/2018,NYN201808240,531341,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,NYM,NYM,1,0,1,0,0,7,28,7,1,1,0,0,2,0.28,1.29,3.02,5.61,9,0,2.57,0,7,2018,42,61,1,Good Start
8/25/2018,NYN201808250,531356,Zach Wheeler,wheez001,10310,554430,wheelza01,NYM,NYM,WSN,WSH,1,1,0,0,0,7,29,6,0,0,0,3,4,0.286,0,3.73,4.91,7.71,0,5.14,3.86,7,2018,45,64,1,Good Start
8/26/2018,NYN201808260,531371,Steven Matz,matzs001,13361,571927,matzst01,NYM,NYM,WSN,WSH,1,0,1,0,0,7,27,5,1,1,0,1,7,0.263,1.29,1.59,3.01,6.43,0,9,1.29,7,2018,32,65,1,Good Start
9/8/2018,NYN201809080,531535,Noah Syndergaard,syndn001,11762,592789,syndeno01,NYM,NYM,PHI,PHI,1,1,0,0,0,6.2,34,12,4,4,1,5,4,0.458,5.4,6.16,5.7,16.2,1.35,5.4,6.75,6.67,2018,37,72,2,Bad Start
9/12/2018,NYN201809120,531588,Zach Wheeler,wheez001,10310,554430,wheelza01,NYM,NYM,MIA,MIA,1,1,0,0,0,8,27,4,0,0,0,0,7,0.2,0,1.41,3.27,4.5,0,7.88,0,8,2018,28,61,1,Good Start
9/29/2018,NYN201809290,531815,Trevor Richards,richt001,19309,670950,richatr01,MIA,MIA,NYM,NYM,1,0,0,0,0,6.2,27,6,0,0,0,2,8,0.353,0,1.66,3.15,8.1,0,10.8,2.7,6.67,2018,40,64,1,Good Start
9/30/2018,NYN201809300,531830,Noah Syndergaard,syndn001,11762,592789,syndeno01,NYM,NYM,MIA,MIA,1,1,0,0,0,9,31,5,0,0,0,0,6,0.2,0,1.83,2.19,5,0,6,0,9,2018,23,78,1,Good Start
4/1/2018,MIA201804010,529446,Jose Quintana,quinj001,11423,500779,quintjo01,CHC,CHC,MIA,MIA,1,0,1,0,0,6,27,6,6,6,0,4,2,0.286,9,4.49,6.42,9,0,3,6,6,2018,41,63,2,Bad Start
4/10/2018,MIA201804100,529567,Jacob deGrom,degrj001,10954,594798,degroja01,NYM,NYM,MIA,MIA,1,0,0,0,0,6,27,7,4,4,1,1,6,0.333,6,4.33,3.54,10.5,1.5,9,1.5,6,2018,35,66,2,Bad Start
4/15/2018,MIA201804150,529637,Ivan Nova,novai001,1994,467100,novaiv01,PIT,PIT,MIA,MIA,1,1,0,0,0,6.2,27,6,3,3,1,0,9,0.313,4.05,2.86,2.4,8.1,1.35,12.15,0,6.67,2018,35,71,1,Good Start
4/28/2018,MIA201804280,529804,German Marquez,marqg001,15038,608566,marquge01,COL,COL,MIA,MIA,1,0,1,0,0,6,27,6,3,1,0,3,6,0.333,1.5,2.66,3.21,9,0,9,4.5,6,2018,43,70,2,Bad Start
5/2/2018,MIA201805020,529865,Jose Urena,urenj001,11589,570632,urenajo01,MIA,MIA,PHI,PHI,1,0,1,0,0,7,30,7,2,1,1,1,6,0.286,1.29,4.16,3.96,9,1.29,7.71,1.29,7,2018,26,82,1,Good Start
5/25/2018,MIA201805250,530168,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,MIA,MIA,1,1,0,0,0,6,29,7,4,4,1,2,4,0.286,6,5.49,6.63,10.5,1.5,6,3,6,2018,39,75,2,Bad Start
5/26/2018,MIA201805260,530183,Wei-Yin Chen,chenw001,13071,612672,chenwe02,MIA,MIA,WSN,WSH,1,0,0,0,0,7.1,27,3,1,1,1,2,6,0.111,1.23,4.12,4.14,3.68,1.23,7.36,2.45,7.33,2018,27,67,1,Good Start
6/8/2018,MIA201806080,530354,Eric Lauer,lauee001,19316,641778,lauerer01,SDP,SD,MIA,MIA,1,0,1,0,0,5,27,6,3,3,0,7,6,0.429,5.4,4.96,5.95,10.8,0,10.8,12.6,5,2018,45,66,2,Bad Start
6/10/2018,MIA201806100,530384,Clayton Richard,richc002,3551,453385,richacl01,SDP,SD,MIA,MIA,1,1,0,0,0,7,27,2,1,1,0,3,5,0.111,1.29,3.45,4.39,2.57,0,6.43,3.86,7,2018,39,55,1,Good Start
6/12/2018,MIA201806120,530407,Chris Stratton,strac001,13761,608717,stratch01,SFG,SF,MIA,MIA,1,0,1,0,0,7,28,4,3,3,0,3,3,0.19,3.86,4.02,5.43,5.14,0,3.86,3.86,7,2018,33,73,1,Good Start
6/13/2018,MIA201806130,530422,Caleb Smith,smitc006,14875,592761,smithca03,MIA,MIA,SFG,SF,1,0,0,0,0,6.1,28,8,3,3,1,0,4,0.318,4.26,4.42,5.76,11.37,1.42,5.68,0,6.33,2018,38,69,2,Bad Start
6/28/2018,MIA201806280,530613,Zack Greinke,greiz001,1943,425844,greinza01,ARI,ARI,MIA,MIA,1,1,0,0,0,7,29,7,0,0,0,0,6,0.318,0,1.88,4,9,0,7.71,0,7,2018,30,73,1,Good Start
7/1/2018,MIA201807010,530664,Dan Straily,strad003,9460,573185,straida01,MIA,MIA,NYM,NYM,1,0,1,0,0,7,29,5,3,3,1,4,7,0.235,3.86,4.73,4.76,6.43,1.29,9,5.14,7,2018,40,66,1,Good Start
7/10/2018,MIA201807100,530778,Jhoulys Chacin,chacj001,2608,468504,chacijh01,MIL,MIL,MIA,MIA,1,1,0,0,0,5.2,27,7,4,4,0,3,3,0.333,6.35,3.69,5.15,11.12,0,4.76,4.76,5.67,2018,37,57,2,Bad Start
7/27/2018,MIA201807270,530970,Pablo Lopez,lopep002,17085,641154,lopezpa01,MIA,MIA,WSN,WSH,1,0,1,0,0,5.2,27,9,4,4,1,2,3,0.4,6.35,5.98,5.15,14.29,1.59,4.76,3.18,5.67,2018,39,58,2,Bad Start
7/27/2018,MIA201807270,530970,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,MIA,MIA,1,1,0,0,0,8,31,3,1,0,0,1,11,0.167,0,1.16,1.99,3.38,0,12.38,1.12,8,2018,32,74,1,Good Start
7/28/2018,MIA201807280,530985,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,MIA,MIA,1,0,0,0,0,7,27,3,1,1,0,4,4,0.158,1.29,3.73,5.38,3.86,0,5.14,5.14,7,2018,47,67,1,Good Start
8/10/2018,MIA201808100,531148,Zach Wheeler,wheez001,10310,554430,wheelza01,NYM,NYM,MIA,MIA,1,1,0,0,0,7,27,4,2,2,1,1,8,0.176,2.57,3.16,2.72,5.14,1.29,10.29,1.29,7,2018,36,72,1,Good Start
8/12/2018,MIA201808120,531178,Noah Syndergaard,syndn001,11762,592789,syndeno01,NYM,NYM,MIA,MIA,1,1,0,0,0,7,31,7,3,3,0,2,7,0.318,3.86,2.02,2.73,9,0,9,2.57,7,2018,32,69,1,Good Start
8/25/2018,MIA201808250,531342,Wei-Yin Chen,chenw001,13071,612672,chenwe02,MIA,MIA,ATL,ATL,1,1,0,0,0,6,27,6,0,0,0,2,10,0.4,0,0.83,2.75,9,0,15,3,6,2018,34,75,1,Good Start
8/26/2018,MIA201808260,531357,Pablo Lopez,lopep002,17085,641154,lopezpa01,MIA,MIA,ATL,ATL,1,0,1,0,0,5.2,27,6,1,1,0,5,4,0.333,1.59,4.4,6.15,9.53,0,6.35,7.94,5.67,2018,39,62,2,Bad Start
8/31/2018,MIA201808310,531431,Dan Straily,strad003,9460,573185,straida01,MIA,MIA,TOR,TOR,1,0,0,0,0,8,29,4,1,1,0,1,4,0.167,1.13,2.54,5.22,4.5,0,4.5,1.12,8,2018,32,72,1,Good Start
9/1/2018,MIA201809010,531446,Wei-Yin Chen,chenw001,13071,612672,chenwe02,MIA,MIA,TOR,TOR,1,1,0,0,0,8,27,3,1,1,0,0,7,0.15,1.13,1.41,3.06,3.38,0,7.88,0,8,2018,33,74,1,Good Start
9/4/2018,MIA201809040,531487,Jake Arrieta,arrij001,4153,453562,arrieja01,PHI,PHI,MIA,MIA,1,1,0,0,0,7.1,31,8,4,4,2,2,11,0.375,4.91,4.52,2.11,9.82,2.45,13.5,2.45,7.33,2018,31,77,1,Good Start
9/21/2018,MIA201809210,531701,Luis Castillo,castl003,15689,622491,castilu02,CIN,CIN,MIA,MIA,1,0,0,0,0,8.1,30,5,0,0,0,1,5,0.208,0,2.32,2.92,5.4,0,5.4,1.08,8.33,2018,29,73,1,Good Start
4/13/2018,DET201804130,529604,Mike Fiers,fierm001,7754,571666,fiersmi01,DET,DET,NYY,NYY,1,0,1,0,0,5.2,27,8,6,5,2,1,4,0.3,7.94,6.87,4.03,12.71,3.18,6.35,1.59,5.67,2018,34,55,2,Bad Start
4/21/2018,DET201804210,529711,Mike Fiers,fierm001,7754,571666,fiersmi01,DET,DET,KCR,KC,1,1,0,0,0,5.1,27,10,4,2,0,1,0,0.385,3.38,3.72,6.82,16.88,0,0,1.69,5.33,2018,25,56,2,Bad Start
4/21/2018,DET201804210,529711,Danny Duffy,duffd001,3542,518633,duffyda01,KCR,KC,DET,DET,1,0,1,0,0,4.2,27,10,6,6,1,2,2,0.409,11.57,6.38,5.36,19.29,1.93,3.86,3.86,4.67,2018,37,64,2,Bad Start
5/14/2018,DET201805140,530018,Carlos Carrasco,carrc003,6632,471911,carraca01,CLE,CLE,DET,DET,1,0,1,0,0,6.2,28,6,3,3,1,2,4,0.238,4.05,4.81,4.1,8.1,1.35,5.4,2.7,6.67,2018,39,73,1,Good Start
5/25/2018,DET201805250,530157,Mike Fiers,fierm001,7754,571666,fiersmi01,DET,DET,CHW,CWS,1,0,0,0,0,5.2,28,9,4,4,1,3,4,0.4,6.35,5.63,6.25,14.29,1.59,6.35,4.76,5.67,2018,33,65,2,Bad Start
5/27/2018,DET201805270,530187,James Shields,shiej002,7059,448306,shielja02,CHW,CWS,DET,DET,1,0,1,0,0,7,28,5,3,3,0,3,4,0.238,3.86,3.3,6.14,6.43,0,5.14,3.86,7,2018,36,61,1,Good Start
6/2/2018,DET201806020,530283,Matt Boyd,boydm001,15440,571510,boydma01,DET,DET,TOR,TOR,1,0,0,0,0,7,28,6,4,4,2,2,3,0.19,5.14,6.88,6.46,7.71,2.57,3.86,2.57,7,2018,36,58,2,Bad Start
6/8/2018,DET201806080,530347,Trevor Bauer,bauet001,12703,545333,bauertr01,CLE,CLE,DET,DET,1,1,0,0,0,8,32,7,1,1,0,1,12,0.368,1.13,0.54,1.98,7.88,0,13.5,1.12,8,2018,33,80,1,Good Start
6/9/2018,DET201806090,530362,Mike Clevinger,clevm001,12808,605182,clevimi01,CLE,CLE,DET,DET,1,0,0,0,0,6.2,27,4,2,2,0,3,5,0.211,2.7,3.01,5.24,5.4,0,6.75,4.05,6.67,2018,36,68,1,Good Start
6/10/2018,DET201806100,530377,Corey Kluber,klubc001,2429,446372,klubeco01,CLE,CLE,DET,DET,1,1,0,0,0,8,29,5,2,2,1,0,8,0.2,2.25,2.79,2.61,5.62,1.12,9,0,8,2018,30,76,1,Good Start
6/13/2018,DET201806130,530418,Jose Berrios,berrj001,14168,621244,berrijo01,MIN,MIN,DET,DET,1,0,0,0,0,6,27,7,1,1,1,1,7,0.353,1.5,3.99,2.93,10.5,1.5,10.5,1.5,6,2018,27,71,1,Good Start
6/14/2018,DET201806140,530430,Michael Fulmer,fulmm001,13218,605242,fulmemi01,DET,DET,MIN,MIN,1,1,0,0,0,7,27,5,1,1,0,1,4,0.227,1.29,2.45,4.57,6.43,0,5.14,1.29,7,2018,30,62,1,Good Start
6/14/2018,DET201806140,530430,Lance Lynn,lynnl001,2520,458681,lynnla01,MIN,MIN,DET,DET,1,0,1,0,0,6.2,27,5,3,3,1,1,9,0.267,4.05,3.31,2.6,6.75,1.35,12.15,1.35,6.67,2018,38,76,1,Good Start
6/27/2018,DET201806270,530608,Mike Fiers,fierm001,7754,571666,fiersmi01,DET,DET,OAK,OAK,1,0,1,0,0,7,28,5,1,1,0,1,5,0.238,1.29,2.59,5.19,6.43,0,6.43,1.29,7,2018,41,68,1,Good Start
6/28/2018,DET201806280,530620,Michael Fulmer,fulmm001,13218,605242,fulmemi01,DET,DET,OAK,OAK,1,0,1,0,0,8,33,9,4,4,0,0,5,0.321,4.5,1.91,3.36,10.12,0,5.62,0,8,2018,31,79,1,Good Start
7/6/2018,DET201807060,530730,Jordan Zimmermann,zimmj003,4505,519455,zimmejo02,DET,DET,TEX,TEX,1,1,0,0,0,8,27,4,1,1,1,0,11,0.2,1.13,2.04,2.27,4.5,1.12,12.38,0,8,2018,29,67,1,Good Start
7/6/2018,DET201807060,530730,Bartolo Colon,colob001,375,112526,colonba01,TEX,TEX,DET,DET,1,0,1,0,0,8,29,5,3,3,2,0,3,0.125,3.38,5.66,3.86,5.62,2.25,3.38,0,8,2018,25,72,1,Good Start
7/8/2018,DET201807080,530760,Michael Fulmer,fulmm001,13218,605242,fulmemi01,DET,DET,TEX,TEX,1,0,1,0,0,7,28,5,3,2,1,3,6,0.222,2.57,4.59,3.91,6.43,1.29,7.71,3.86,7,2018,31,68,1,Good Start
7/21/2018,DET201807210,530875,Mike Fiers,fierm001,7754,571666,fiersmi01,DET,DET,BOS,BOS,1,1,0,0,0,6.1,29,7,0,0,0,3,6,0.35,0,2.69,4.51,9.95,0,8.53,4.26,6.33,2018,34,65,1,Good Start
7/27/2018,DET201807270,530958,Carlos Carrasco,carrc003,6632,471911,carraca01,CLE,CLE,DET,DET,1,0,0,0,0,6.1,27,7,3,1,1,2,8,0.375,1.42,3.63,3.41,9.95,1.42,11.37,2.84,6.33,2018,29,68,2,Bad Start
7/29/2018,DET201807290,530988,Corey Kluber,klubc001,2429,446372,klubeco01,CLE,CLE,DET,DET,1,1,0,0,0,7.1,27,5,1,1,0,1,5,0.238,1.23,2.21,3.78,6.14,0,6.14,1.23,7.33,2018,24,70,1,Good Start
7/31/2018,DET201807310,531012,Matt Boyd,boydm001,15440,571510,boydma01,DET,DET,CIN,CIN,1,1,0,0,0,8,28,4,0,0,0,1,7,0.2,0,1.79,4.26,4.5,0,7.88,1.12,8,2018,35,70,1,Good Start
7/31/2018,DET201807310,531012,Homer Bailey,bailh001,8362,456701,baileho02,CIN,CIN,DET,DET,1,0,1,0,0,8,28,3,2,2,1,1,6,0.1,2.25,3.66,3.89,3.38,1.12,6.75,1.12,8,2018,37,74,1,Good Start
8/10/2018,DET201808100,531147,Jordan Zimmermann,zimmj003,4505,519455,zimmejo02,DET,DET,MIN,MIN,1,1,0,0,0,6.1,27,8,2,0,0,0,1,0.308,0,2.85,5.19,11.37,0,1.42,0,6.33,2018,27,69,1,Good Start
8/11/2018,DET201808110,531162,Kyle Gibson,gibsk002,10123,502043,gibsoky01,MIN,MIN,DET,DET,1,1,0,0,0,7,28,7,1,1,0,2,4,0.318,1.29,2.88,4.06,9,0,5.14,2.57,7,2018,36,75,1,Good Start
8/14/2018,DET201808140,531197,Lucas Giolito,gioll001,15474,608337,giolilu01,CHW,CWS,DET,DET,1,1,0,0,0,6,27,8,3,3,0,1,7,0.421,4.5,1.33,2.43,12,0,10.5,1.5,6,2018,26,73,2,Bad Start
8/15/2018,DET201808150,531212,Carlos Rodon,rodoc001,16137,607074,rodonca01,CHW,CWS,DET,DET,1,1,0,0,0,8,29,5,3,3,0,1,6,0.238,3.38,2.41,4.06,5.62,0,6.75,1.12,8,2018,37,68,1,Good Start
8/21/2018,DET201808210,531290,Kyle Hendricks,hendk001,12049,543294,hendrky01,CHC,CHC,DET,DET,1,0,1,0,0,7,28,10,2,2,0,1,3,0.417,2.57,2.73,4.86,12.86,0,3.86,1.29,7,2018,26,68,1,Good Start
8/23/2018,DET201808230,531319,James Shields,shiej002,7059,448306,shielja02,CHW,CWS,DET,DET,1,0,1,0,0,6.2,31,10,7,7,3,1,5,0.333,9.45,8.41,5.78,13.5,4.05,6.75,1.35,6.67,2018,39,71,2,Bad Start
9/9/2018,DET201809090,531553,Michael Fulmer,fulmm001,13218,605242,fulmemi01,DET,DET,STL,STL,1,0,1,0,0,6.1,27,5,5,3,0,3,5,0.263,4.26,3,4.31,7.11,0,7.11,4.26,6.33,2018,31,66,1,Good Start
9/10/2018,DET201809100,531559,Francisco Liriano,lirif001,3201,434538,liriafr01,DET,DET,HOU,HOU,1,0,1,0,0,6,27,4,3,0,0,4,7,0.25,0,2.83,3.93,6,0,10.5,6,6,2018,29,56,1,Good Start
9/10/2018,DET201809100,531559,Justin Verlander,verlj001,8700,434378,verlaju01,HOU,HOU,DET,DET,1,1,0,0,0,7,28,6,2,2,0,1,10,0.353,2.57,0.73,2.38,7.71,0,12.86,1.29,7,2018,27,77,1,Good Start
9/21/2018,DET201809210,531703,Francisco Liriano,lirif001,3201,434538,liriafr01,DET,DET,KCR,KC,1,0,1,0,0,6,27,6,4,1,0,2,4,0.286,1.5,2.83,4.2,9,0,6,3,6,2018,41,58,2,Bad Start
9/21/2018,DET201809210,531703,Ian Kennedy,kenni001,6986,453178,kenneia01,KCR,KC,DET,DET,1,1,0,0,0,7,27,7,3,2,1,0,6,0.3,2.57,3.3,3.1,9,1.29,7.71,0,7,2018,26,67,1,Good Start
9/22/2018,DET201809220,531718,Jakob Junis,junij001,13619,596001,junisja01,KCR,KC,DET,DET,1,0,0,0,0,6,27,7,3,2,0,1,5,0.333,3,1.99,3.92,10.5,0,7.5,1.5,6,2018,37,71,2,Bad Start
3/31/2018,CIN201803310,529444,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,CIN,CIN,1,1,0,0,0,6.1,29,8,3,1,1,1,7,0.35,1.42,3.48,2.99,11.37,1.42,9.95,1.42,6.33,2018,31,68,1,Good Start
4/2/2018,CIN201804020,529459,Tyler Chatwood,chatt001,4338,543022,chatwty01,CHC,CHC,CIN,CIN,1,0,1,0,0,6,27,4,1,1,0,6,4,0.235,1.5,4.83,6.48,6,0,6,9,6,2018,43,49,2,Bad Start
4/15/2018,CIN201804150,529639,Carlos Martinez,martc006,11682,593372,martica04,STL,STL,CIN,CIN,1,1,0,0,0,7,27,2,0,0,0,4,11,0.182,0,2.16,2.87,2.57,0,14.14,5.14,7,2018,37,71,1,Good Start
5/2/2018,CIN201805020,529862,Luis Castillo,castl003,15689,622491,castilu02,CIN,CIN,MIL,MIL,1,0,1,0,0,6,27,9,2,2,1,1,7,0.444,3,3.49,2.15,13.5,1.5,10.5,1.5,6,2018,39,67,2,Bad Start
5/18/2018,CIN201805180,530064,Homer Bailey,bailh001,8362,456701,baileho02,CIN,CIN,CHC,CHC,1,0,1,0,0,4.2,28,10,6,6,0,5,3,0.5,11.57,5.09,7.57,19.29,0,5.79,9.64,4.67,2018,27,61,2,Bad Start
5/22/2018,CIN201805220,530127,Jameson Taillon,tailj001,11674,592791,taillja01,PIT,PIT,CIN,CIN,1,0,1,0,0,6,27,8,6,6,1,1,8,0.412,9,3.16,2.92,12,1.5,12,1.5,6,2018,25,66,2,Bad Start
5/23/2018,CIN201805230,530142,Homer Bailey,bailh001,8362,456701,baileho02,CIN,CIN,PIT,PIT,1,0,0,0,0,5,27,10,4,4,1,3,3,0.45,7.2,6.36,4.42,18,1.8,5.4,5.4,5,2018,32,65,2,Bad Start
6/5/2018,CIN201806050,530307,Kyle Freeland,freek001,16256,607536,freelky01,COL,COL,CIN,CIN,1,1,0,0,0,6.2,29,9,3,3,1,1,7,0.4,4.05,3.46,3,12.15,1.35,9.45,1.35,6.67,2018,42,65,2,Bad Start
6/19/2018,CIN201806190,530494,Sal Romano,romas001,13690,607219,romansa01,CIN,CIN,DET,DET,1,1,0,0,0,7,27,4,0,0,0,4,6,0.235,0,3.16,3.87,5.14,0,7.71,5.14,7,2018,33,74,1,Good Start
6/20/2018,CIN201806200,530508,Tyler Mahle,mahlt001,16358,641816,mahlety01,CIN,CIN,DET,DET,1,1,0,0,0,6,27,5,2,2,2,4,8,0.231,3,6.83,3.87,7.5,3,12,6,6,2018,30,71,2,Bad Start
6/28/2018,CIN201806280,530618,Junior Guerra,guerj003,5702,448855,guerrju02,MIL,MIL,CIN,CIN,1,1,0,0,0,6,27,8,4,4,2,1,6,0.333,6,5.99,4.41,12,3,9,1.5,6,2018,32,72,2,Bad Start
6/30/2018,CIN201806300,530647,Tyler Mahle,mahlt001,16358,641816,mahlety01,CIN,CIN,MIL,MIL,1,0,0,0,0,5.2,27,6,3,1,1,3,12,0.455,1.59,2.81,1.39,9.53,1.59,19.06,4.76,5.67,2018,37,76,2,Bad Start
7/2/2018,CIN201807020,530670,Luis Castillo,castl003,15689,622491,castilu02,CIN,CIN,CHW,CWS,1,0,0,0,0,6.2,27,6,1,1,0,0,6,0.286,1.35,1.36,2.6,8.1,0,8.1,0,6.67,2018,27,74,1,Good Start
7/2/2018,CIN201807020,530670,James Shields,shiej002,7059,448306,shielja02,CHW,CWS,CIN,CIN,1,0,0,0,0,6.2,28,4,1,1,1,4,3,0.15,1.35,6.01,6.54,5.4,1.35,4.05,5.4,6.67,2018,39,49,1,Good Start
7/3/2018,CIN201807030,530681,Lucas Giolito,gioll001,15474,608337,giolilu01,CHW,CWS,CIN,CIN,1,0,0,0,0,5,27,8,7,7,3,3,3,0.278,12.6,11.56,7.06,14.4,5.4,5.4,5.4,5,2018,32,59,2,Bad Start
7/20/2018,CIN201807200,530869,Tyler Mahle,mahlt001,16358,641816,mahlety01,CIN,CIN,PIT,PIT,1,0,1,0,0,5.2,28,8,6,6,2,3,3,0.3,9.53,8.28,6.61,12.71,3.18,4.76,4.76,5.67,2018,38,73,2,Bad Start
7/25/2018,CIN201807250,530943,Sal Romano,romas001,13690,607219,romansa01,CIN,CIN,STL,STL,1,1,0,0,0,6,27,7,2,2,1,1,5,0.3,3,4.16,4.47,10.5,1.5,7.5,1.5,6,2018,33,66,2,Bad Start
8/10/2018,CIN201808100,531142,Clay Buchholz,buchc001,3543,453329,buchhcl01,ARI,ARI,CIN,CIN,1,0,1,0,0,7,30,8,3,2,0,2,4,0.333,2.57,2.88,5,10.29,0,5.14,2.57,7,2018,28,65,1,Good Start
8/13/2018,CIN201808130,531188,Homer Bailey,bailh001,8362,456701,baileho02,CIN,CIN,CLE,CLE,1,0,1,0,0,5.1,28,10,5,5,1,2,5,0.45,8.44,4.85,4.27,16.88,1.69,8.44,3.38,5.33,2018,33,69,2,Bad Start
